epoch,train_time_epoch,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_time_iter,train_mae,train_r2,train_spearmanr,train_mse,train_rmse,val_time_epoch,val_loss,val_lr,val_params,val_time_iter,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,test_time_epoch,test_loss,test_lr,test_params,test_time_iter,test_mae,test_r2,test_spearmanr,test_mse,test_rmse,mpnn_param_layer_1,global_attention_param_layer_1,mpnn_param_layer_2,global_attention_param_layer_2,mpnn_param_layer_3,global_attention_param_layer_3,mpnn_param_layer_4,global_attention_param_layer_4,mpnn_param_layer_5,global_attention_param_layer_5,mpnn_param_layer_6,global_attention_param_layer_6,mpnn_param_layer_7,global_attention_param_layer_7,mpnn_param_layer_8,global_attention_param_layer_8,mpnn_param_layer_9,global_attention_param_layer_9,mpnn_param_layer_10,global_attention_param_layer_10
40.0,23.65138,46309.76173,12.86382,0.29163,0.0008,423737.0,0.07556,0.29163,0.84497,0.97461,0.62685,0.79163,0.73465,0.29824,0.0,423737.0,0.02296,0.29824,0.81348,0.98159,0.73468,0.85664,0.73718,0.27255,0.0,423737.0,0.02304,0.27255,0.93238,0.97893,0.27509,0.52276,1.05269,0.94731,1.14504,0.85497,1.16488,0.83512,1.15944,0.84056,1.16922,0.83078,1.18765,0.81234,1.19337,0.80663,1.21361,0.78639,1.19656,0.80344,1.24338,0.75661
41.0,22.99468,46256.06186,12.8489,0.28924,0.00082,423737.0,0.07347,0.28924,0.84781,0.97548,0.61536,0.7844,0.7378,0.28873,0.0,423737.0,0.02306,0.28873,0.81309,0.9799,0.7362,0.85704,0.73332,0.26202,0.0,423737.0,0.02292,0.26202,0.93509,0.97808,0.26408,0.51065,1.04865,0.95135,1.14682,0.85319,1.16798,0.83202,1.16359,0.83641,1.17516,0.82483,1.19049,0.80951,1.19956,0.80044,1.21592,0.78408,1.20186,0.79815,1.25121,0.74879
42.0,23.25846,46215.795,12.83772,0.28808,0.00084,423737.0,0.07431,0.28807,0.84809,0.97513,0.61425,0.78368,0.7355,0.2918,0.0,423737.0,0.02298,0.2918,0.81208,0.97964,0.74017,0.85986,0.75046,0.27519,0.0,423737.0,0.02345,0.27519,0.92104,0.97625,0.32125,0.55799,1.04111,0.95888,1.1495,0.8505,1.17318,0.82682,1.16786,0.83213,1.18206,0.81795,1.19759,0.8024,1.20734,0.79265,1.2244,0.7756,1.2075,0.79249,1.25868,0.74132
43.0,23.53194,46188.45869,12.83013,0.29035,0.00086,423737.0,0.07518,0.29035,0.84495,0.97493,0.62693,0.79177,0.76371,0.31761,0.0,423737.0,0.02387,0.31761,0.78442,0.96617,0.8491,0.90352,0.74089,0.29931,0.0,423737.0,0.02315,0.29931,0.89574,0.96407,0.42418,0.59886,1.03742,0.96258,1.14864,0.85136,1.17554,0.82447,1.17354,0.82646,1.1885,0.81151,1.20196,0.79804,1.2124,0.78759,1.2286,0.7714,1.21222,0.78778,1.26809,0.73191
44.0,24.24731,46192.37029,12.83121,0.28562,0.00088,423737.0,0.07747,0.28562,0.84694,0.97546,0.61889,0.78666,0.77022,0.30051,0.0,423737.0,0.02407,0.30051,0.81134,0.98016,0.7431,0.86113,0.77203,0.27042,0.0,423737.0,0.02413,0.27042,0.93194,0.97916,0.27691,0.52327,1.02977,0.97023,1.14909,0.8509,1.18059,0.81941,1.17762,0.82239,1.19433,0.80567,1.20862,0.79138,1.21732,0.78268,1.23574,0.76426,1.21761,0.78238,1.27857,0.72144
45.0,24.35128,46199.47403,12.83319,0.28696,0.0009,423737.0,0.0778,0.28696,0.84759,0.97522,0.61625,0.78495,0.76774,0.28818,0.0,423737.0,0.02399,0.28818,0.81596,0.98173,0.72487,0.85126,0.75635,0.26413,0.0,423737.0,0.02364,0.26413,0.93312,0.97951,0.2721,0.52092,1.0255,0.97451,1.15151,0.84849,1.18848,0.81152,1.17926,0.82074,1.19957,0.80042,1.21239,0.78762,1.22441,0.77558,1.24486,0.75513,1.22443,0.77558,1.28546,0.71455
46.0,24.0599,46193.13186,12.83142,0.28632,0.00092,423737.0,0.07687,0.28632,0.84679,0.97515,0.61947,0.78698,0.76596,0.31415,0.0,423737.0,0.02394,0.31415,0.81349,0.98166,0.73461,0.85648,0.75767,0.28789,0.0,423737.0,0.02368,0.28789,0.93396,0.97939,0.26868,0.51702,1.02201,0.97799,1.15156,0.84844,1.19336,0.80665,1.18803,0.81196,1.20838,0.79162,1.22303,0.77698,1.228,0.772,1.25041,0.74958,1.22778,0.77221,1.29623,0.70377
47.0,23.48813,46162.79916,12.823,0.28519,0.00094,423737.0,0.07504,0.28519,0.84646,0.97547,0.62085,0.78787,0.81536,0.30269,0.0,423737.0,0.02548,0.30269,0.81703,0.98068,0.72068,0.84807,0.81168,0.2773,0.0,423737.0,0.02536,0.2773,0.93197,0.97874,0.27678,0.5226,1.01349,0.98651,1.15213,0.84786,1.19685,0.80315,1.19492,0.80509,1.21397,0.78601,1.2306,0.7694,1.23633,0.76367,1.25604,0.74397,1.23324,0.76676,1.30487,0.69512
48.0,24.48268,46172.34536,12.82566,0.28849,0.00096,423737.0,0.07822,0.28849,0.84507,0.97487,0.62642,0.79141,0.82652,0.28073,0.0,423737.0,0.02583,0.28073,0.82214,0.98256,0.70056,0.83655,0.83433,0.25328,0.0,423737.0,0.02607,0.25328,0.93895,0.97994,0.24839,0.49567,1.00774,0.99225,1.15106,0.84894,1.1999,0.8001,1.1977,0.80229,1.21972,0.78028,1.23478,0.76522,1.23671,0.7633,1.26103,0.73897,1.23772,0.76228,1.31488,0.68511
49.0,25.12002,46205.38643,12.83483,0.28714,0.00098,423737.0,0.08026,0.28714,0.84574,0.97486,0.62375,0.78968,0.77162,0.28925,0.0,423737.0,0.02411,0.28924,0.82083,0.9816,0.70571,0.83931,0.76432,0.2641,0.0,423737.0,0.02389,0.2641,0.93543,0.9786,0.2627,0.51001,1.00321,0.99679,1.15166,0.84834,1.20201,0.79799,1.2014,0.79859,1.2254,0.77459,1.24214,0.75783,1.24418,0.7558,1.26664,0.73336,1.24477,0.75521,1.32199,0.678
50.0,24.53983,46213.97459,12.83722,0.28578,0.001,423737.0,0.0784,0.28577,0.84765,0.97554,0.61602,0.78476,0.76847,0.28521,0.0,423737.0,0.02401,0.28521,0.81741,0.98056,0.71917,0.84761,0.76657,0.26033,0.0,423737.0,0.02395,0.26033,0.93435,0.9778,0.26707,0.51474,0.99259,1.0074,1.15023,0.84977,1.20808,0.79191,1.20576,0.79425,1.23361,0.76639,1.24517,0.75483,1.24914,0.75086,1.27347,0.72654,1.25142,0.74859,1.33094,0.66906
51.0,24.34066,46213.8273,12.83717,0.28229,0.001,423737.0,0.07776,0.2823,0.8473,0.97568,0.61742,0.78569,0.76279,0.28762,0.0,423737.0,0.02384,0.28763,0.82118,0.98181,0.70432,0.83868,0.76334,0.26529,0.0,423737.0,0.02385,0.26529,0.93478,0.98001,0.26533,0.51295,0.99172,1.00826,1.15405,0.84595,1.21603,0.78397,1.21149,0.78851,1.24248,0.75752,1.25186,0.74814,1.25358,0.74642,1.2782,0.7218,1.25642,0.74358,1.33872,0.66128
52.0,23.96917,46199.12003,12.83309,0.28117,0.001,423737.0,0.07658,0.28117,0.84824,0.9757,0.61363,0.78333,0.77892,0.27825,0.0,423737.0,0.02434,0.27825,0.82134,0.98174,0.70369,0.83844,0.75501,0.24918,0.0,423737.0,0.02359,0.24918,0.94044,0.98042,0.2423,0.49061,0.98435,1.01566,1.15884,0.84116,1.22367,0.77633,1.21976,0.78024,1.24712,0.75287,1.25778,0.74222,1.26168,0.73832,1.28299,0.71702,1.25682,0.74318,1.34939,0.65061
53.0,24.51722,46203.81983,12.83439,0.27668,0.001,423737.0,0.07833,0.27668,0.85085,0.97688,0.60307,0.77647,0.7968,0.27616,0.0,423737.0,0.0249,0.27616,0.82843,0.98347,0.67576,0.82159,0.79434,0.25092,0.0,423737.0,0.02482,0.25092,0.94193,0.98053,0.23626,0.48476,0.98344,1.01656,1.1521,0.8479,1.22424,0.77575,1.22101,0.779,1.25438,0.74562,1.26461,0.73539,1.26851,0.73149,1.29287,0.70714,1.26457,0.73544,1.35889,0.64111
54.0,23.57173,46174.02122,12.82612,0.275,0.001,423737.0,0.07531,0.275,0.84919,0.97659,0.6098,0.78074,0.76674,0.2782,0.0,423737.0,0.02396,0.2782,0.82421,0.98253,0.69238,0.8311,0.76283,0.25454,0.0,423737.0,0.02384,0.25455,0.93718,0.97894,0.25556,0.50105,0.97777,1.02223,1.15518,0.84484,1.23428,0.76573,1.2307,0.76929,1.25873,0.74126,1.27074,0.72925,1.27187,0.72814,1.30061,0.6994,1.27016,0.72983,1.36756,0.63243
55.0,23.67695,46148.09751,12.81892,0.27106,0.001,423737.0,0.07565,0.27106,0.85143,0.97781,0.60073,0.77491,0.80439,0.26817,0.0,423737.0,0.02514,0.26817,0.82548,0.98346,0.6874,0.82826,0.79263,0.25018,0.0,423737.0,0.02477,0.25018,0.93383,0.9801,0.2692,0.51283,0.97538,1.02463,1.15127,0.84873,1.23814,0.76186,1.24085,0.75916,1.2642,0.7358,1.27846,0.72154,1.27951,0.72049,1.30627,0.69373,1.27434,0.72566,1.37423,0.62577
56.0,23.78042,46125.77961,12.81272,0.2689,0.001,423737.0,0.07598,0.2689,0.85234,0.97761,0.59705,0.77262,0.77007,0.2781,0.0,423737.0,0.02406,0.2781,0.82656,0.98375,0.68316,0.82588,0.75609,0.25349,0.0,423737.0,0.02363,0.25349,0.94177,0.98062,0.2369,0.48495,0.96798,1.03202,1.15307,0.84693,1.24862,0.75136,1.24366,0.75636,1.26987,0.73013,1.28732,0.71268,1.28166,0.71834,1.3087,0.6913,1.27839,0.72161,1.38115,0.61885
57.0,23.49687,46093.91727,12.80387,0.26723,0.001,423737.0,0.07507,0.26723,0.85368,0.97785,0.59165,0.7691,0.80694,0.30185,0.0,423737.0,0.02522,0.30185,0.81926,0.98157,0.7119,0.84266,0.80152,0.27836,0.0,423737.0,0.02505,0.27835,0.9316,0.97829,0.27829,0.5209,0.9612,1.03881,1.15413,0.84588,1.25146,0.74854,1.25158,0.74842,1.27704,0.72297,1.29141,0.70858,1.28539,0.7146,1.315,0.68501,1.2844,0.71562,1.39006,0.60994
58.0,24.60205,46098.69705,12.8052,0.26706,0.001,423737.0,0.0786,0.26706,0.85383,0.97793,0.59101,0.7687,0.75684,0.24565,0.0,423737.0,0.02365,0.24565,0.8344,0.98516,0.65226,0.80689,0.76225,0.22273,0.0,423737.0,0.02382,0.22273,0.94792,0.98236,0.21187,0.45957,0.96232,1.03767,1.15758,0.84243,1.26254,0.73745,1.25557,0.74443,1.28288,0.71711,1.29693,0.70307,1.29418,0.70582,1.32176,0.67824,1.28666,0.71333,1.39655,0.60346
59.0,23.35985,46062.33298,12.79509,0.26007,0.001,423737.0,0.07463,0.26008,0.85485,0.97834,0.5869,0.76583,0.80124,0.28499,0.0,423737.0,0.02504,0.28499,0.81996,0.98181,0.70914,0.84001,0.78977,0.26485,0.0,423737.0,0.02468,0.26484,0.93234,0.97811,0.27526,0.51608,0.95946,1.04054,1.15939,0.84061,1.26836,0.73164,1.2706,0.72941,1.29115,0.70886,1.30728,0.69272,1.30019,0.6998,1.32289,0.67712,1.29114,0.70886,1.40292,0.59708
60.0,24.2095,46053.40306,12.79261,0.25983,0.001,423737.0,0.07735,0.25983,0.8547,0.97879,0.58751,0.76633,0.8129,0.26893,0.0,423737.0,0.0254,0.26893,0.82244,0.98168,0.69939,0.83542,0.7918,0.24408,0.0,423737.0,0.02474,0.24408,0.9397,0.98005,0.24531,0.49335,0.95742,1.04258,1.16352,0.83648,1.27466,0.72534,1.27737,0.72263,1.29483,0.70518,1.3139,0.68609,1.30431,0.6957,1.32849,0.67154,1.29338,0.70662,1.41266,0.58734
61.0,24.75643,46061.07615,12.79474,0.25674,0.001,423737.0,0.07909,0.25674,0.85563,0.97884,0.58376,0.76396,0.76576,0.25775,0.0,423737.0,0.02393,0.25775,0.82958,0.98525,0.67127,0.81809,0.768,0.23971,0.0,423737.0,0.024,0.23971,0.93686,0.98121,0.25685,0.50108,0.9527,1.04729,1.16419,0.83581,1.28072,0.71927,1.28252,0.71747,1.29996,0.70005,1.31601,0.68398,1.30831,0.69168,1.32844,0.67156,1.29946,0.70054,1.41917,0.58082
62.0,24.25162,46052.1989,12.79228,0.25194,0.001,423737.0,0.07748,0.25194,0.85613,0.97958,0.58173,0.76238,0.7931,0.25413,0.0,423737.0,0.02478,0.25414,0.82099,0.98266,0.70507,0.83757,0.76564,0.23263,0.0,423737.0,0.02393,0.23263,0.93306,0.97826,0.27234,0.50976,0.94744,1.05256,1.17089,0.82911,1.28665,0.71335,1.29043,0.70957,1.30339,0.69661,1.3222,0.67779,1.31297,0.68703,1.33486,0.66516,1.3051,0.69491,1.42824,0.57176
63.0,23.70322,46026.25222,12.78507,0.25468,0.001,423737.0,0.07573,0.25468,0.8563,0.97905,0.58103,0.7621,0.76541,0.23985,0.0,423737.0,0.02392,0.23985,0.83616,0.98607,0.64531,0.80277,0.754,0.21586,0.0,423737.0,0.02356,0.21586,0.94923,0.98314,0.20656,0.45294,0.94569,1.0543,1.16624,0.83377,1.29303,0.70697,1.29954,0.70045,1.30979,0.69021,1.32827,0.67172,1.31526,0.68473,1.34119,0.6588,1.31027,0.68973,1.43464,0.56536
64.0,23.7406,46001.48728,12.77819,0.2497,0.001,423737.0,0.07585,0.2497,0.85932,0.9801,0.56885,0.75417,0.76546,0.24852,0.0,423737.0,0.02392,0.24852,0.82925,0.98457,0.67256,0.8191,0.75415,0.22756,0.0,423737.0,0.02357,0.22756,0.94226,0.98128,0.2349,0.48122,0.94322,1.05678,1.16554,0.83446,1.30028,0.69972,1.30338,0.69663,1.31783,0.68217,1.33735,0.66266,1.32217,0.67783,1.34699,0.65301,1.31779,0.68221,1.44316,0.55684
65.0,23.83434,45979.50023,12.77208,0.24725,0.001,423737.0,0.07615,0.24725,0.85764,0.98005,0.57562,0.75858,0.76143,0.26673,0.0,423737.0,0.0238,0.26673,0.82661,0.98354,0.68293,0.82589,0.75853,0.23952,0.0,423737.0,0.0237,0.23952,0.94126,0.98103,0.23895,0.48743,0.94117,1.05881,1.16769,0.83231,1.30372,0.69627,1.31696,0.68304,1.32112,0.67888,1.34329,0.6567,1.32823,0.67176,1.34936,0.65064,1.3187,0.6813,1.45016,0.54983
66.0,23.31848,45942.57503,12.76182,0.24406,0.001,423737.0,0.0745,0.24406,0.85942,0.9804,0.56841,0.75387,0.78231,0.25853,0.0,423737.0,0.02445,0.25853,0.83102,0.98348,0.66558,0.81501,0.78995,0.23524,0.0,423737.0,0.02468,0.23524,0.94384,0.98131,0.2285,0.4739,0.93541,1.06459,1.16611,0.83389,1.30976,0.69024,1.31855,0.68146,1.32963,0.67036,1.34849,0.65151,1.33088,0.66912,1.35754,0.64247,1.32285,0.67715,1.45541,0.5446
67.0,23.56706,45913.1126,12.75364,0.24195,0.001,423737.0,0.07529,0.24195,0.8614,0.98102,0.56041,0.74854,0.73986,0.22782,0.0,423737.0,0.02312,0.22782,0.84291,0.98661,0.61873,0.78631,0.74074,0.20543,0.0,423737.0,0.02315,0.20543,0.95162,0.98326,0.19683,0.44309,0.93153,1.06847,1.16456,0.83545,1.31982,0.68019,1.32301,0.677,1.33924,0.66076,1.35293,0.64706,1.33749,0.66252,1.36345,0.63654,1.32469,0.67531,1.46464,0.53536
68.0,23.19822,45873.49897,12.74264,0.23716,0.001,423737.0,0.07412,0.23716,0.86177,0.98164,0.5589,0.74749,0.75736,0.2451,0.0,423737.0,0.02367,0.2451,0.83421,0.98552,0.653,0.80693,0.75739,0.22407,0.0,423737.0,0.02367,0.22407,0.94195,0.98237,0.23616,0.48069,0.92932,1.07068,1.16505,0.83495,1.32481,0.6752,1.33271,0.66729,1.34743,0.65257,1.35695,0.64305,1.34731,0.65269,1.36857,0.63144,1.33035,0.66965,1.47126,0.52874
69.0,23.75844,45849.80045,12.73606,0.23603,0.001,423737.0,0.07591,0.23603,0.862,0.9817,0.55797,0.74692,0.76395,0.23072,0.0,423737.0,0.02387,0.23072,0.83664,0.98663,0.64344,0.80159,0.75999,0.20509,0.0,423737.0,0.02375,0.20509,0.95073,0.98312,0.20047,0.44712,0.92979,1.07021,1.17168,0.82832,1.33163,0.66837,1.33614,0.66386,1.3515,0.6485,1.36411,0.63588,1.34874,0.65126,1.37299,0.62701,1.33426,0.66573,1.47783,0.52217
70.0,24.48945,45845.96093,12.73499,0.23417,0.001,423737.0,0.07824,0.23417,0.86212,0.98172,0.5575,0.74664,0.77281,0.25359,0.0,423737.0,0.02415,0.25359,0.83024,0.98698,0.66866,0.8136,0.77193,0.23089,0.0,423737.0,0.02412,0.23089,0.94439,0.98309,0.22624,0.46878,0.92717,1.07283,1.17543,0.82457,1.33272,0.66727,1.34165,0.65835,1.35961,0.64039,1.37499,0.62501,1.35291,0.6471,1.37828,0.62172,1.33807,0.66193,1.4842,0.5158
71.0,23.8083,45823.30827,12.7287,0.23346,0.001,423737.0,0.07606,0.23346,0.8629,0.98179,0.55436,0.74443,0.79178,0.23317,0.0,423737.0,0.02474,0.23317,0.83781,0.98665,0.63882,0.79874,0.7647,0.21792,0.0,423737.0,0.0239,0.21792,0.94284,0.98242,0.23254,0.47856,0.9264,1.07359,1.1773,0.8227,1.34237,0.65762,1.34911,0.65089,1.36518,0.63482,1.37908,0.62092,1.35745,0.64255,1.38398,0.61603,1.34339,0.65661,1.49084,0.50916
72.0,23.24683,45785.80264,12.71828,0.22611,0.001,423737.0,0.07427,0.22611,0.86545,0.98267,0.54405,0.73756,0.77086,0.22942,0.0,423737.0,0.02409,0.22942,0.84137,0.98564,0.62481,0.78993,0.7925,0.2129,0.0,423737.0,0.02477,0.2129,0.94644,0.98218,0.21792,0.46285,0.92247,1.07752,1.17521,0.82479,1.35193,0.64807,1.35724,0.64276,1.37133,0.62866,1.38432,0.61567,1.35643,0.64357,1.38828,0.61173,1.34613,0.65388,1.49601,0.50399
73.0,23.87464,45765.02246,12.71251,0.22951,0.001,423737.0,0.07628,0.22951,0.86504,0.98242,0.54571,0.73865,0.77445,0.23471,0.0,423737.0,0.0242,0.23471,0.8389,0.98412,0.63454,0.79627,0.77376,0.21129,0.0,423737.0,0.02418,0.21129,0.94636,0.98149,0.21825,0.46576,0.91802,1.08197,1.17724,0.82276,1.36033,0.63966,1.3663,0.63369,1.37985,0.62015,1.39403,0.60596,1.36014,0.63986,1.39199,0.608,1.3503,0.64971,1.50181,0.49819
74.0,24.4287,45758.38064,12.71066,0.22849,0.001,423737.0,0.07805,0.22849,0.86495,0.98245,0.54603,0.73879,0.75312,0.2438,0.0,423737.0,0.02354,0.2438,0.83781,0.98694,0.63883,0.79879,0.75168,0.2224,0.0,423737.0,0.02349,0.22241,0.94478,0.98298,0.22464,0.47088,0.91658,1.08342,1.17691,0.82309,1.37148,0.62852,1.37496,0.62504,1.38754,0.61246,1.40074,0.59926,1.36283,0.63717,1.3907,0.6093,1.35258,0.64743,1.5077,0.4923
75.0,24.10912,45743.18036,12.70644,0.22565,0.001,423737.0,0.07702,0.22565,0.86558,0.98252,0.5435,0.73707,0.76018,0.21667,0.0,423737.0,0.02376,0.21668,0.84309,0.98653,0.61804,0.78585,0.78906,0.19374,0.0,423737.0,0.02466,0.19374,0.95252,0.98339,0.19317,0.43892,0.91562,1.08436,1.17473,0.82526,1.3758,0.6242,1.37593,0.62408,1.39074,0.60927,1.39983,0.60017,1.36467,0.63532,1.39939,0.60061,1.3561,0.6439,1.51132,0.48868
76.0,23.92892,45723.24825,12.7009,0.22414,0.001,423737.0,0.07645,0.22414,0.86636,0.98343,0.54034,0.73499,0.75322,0.2231,0.0,423737.0,0.02354,0.2231,0.84524,0.9882,0.60957,0.78054,0.75398,0.20255,0.0,423737.0,0.02356,0.20255,0.95339,0.98414,0.18963,0.43497,0.91691,1.0831,1.17883,0.82117,1.38184,0.61815,1.38889,0.6111,1.39905,0.60095,1.40937,0.59063,1.37042,0.62957,1.40066,0.59935,1.35605,0.64395,1.51568,0.48432
77.0,23.77486,45699.41748,12.69428,0.21965,0.001,423737.0,0.07596,0.21965,0.86835,0.98373,0.53231,0.72952,0.75052,0.22974,0.0,423737.0,0.02345,0.22974,0.84076,0.98686,0.62722,0.79091,0.76584,0.20969,0.0,423737.0,0.02393,0.20969,0.94824,0.98348,0.21057,0.45717,0.91389,1.0861,1.18414,0.81586,1.38896,0.61103,1.39317,0.60682,1.40336,0.59663,1.41236,0.58763,1.37217,0.62783,1.40316,0.59684,1.36411,0.63589,1.52649,0.47351
78.0,24.30785,45688.5487,12.69126,0.21903,0.001,423737.0,0.07766,0.21903,0.86864,0.98377,0.53115,0.72877,0.76962,0.21846,0.0,423737.0,0.02405,0.21846,0.84575,0.98816,0.60753,0.77919,0.76482,0.19503,0.0,423737.0,0.0239,0.19503,0.95464,0.98408,0.18454,0.42921,0.91163,1.08834,1.183,0.817,1.39524,0.60476,1.39573,0.60427,1.40369,0.59631,1.41789,0.58211,1.37923,0.62077,1.40463,0.59537,1.37056,0.62944,1.52948,0.47053
79.0,24.30778,45677.34203,12.68815,0.21682,0.001,423737.0,0.07766,0.21682,0.86923,0.9837,0.52875,0.72706,0.76845,0.22395,0.0,423737.0,0.02401,0.22395,0.84528,0.98742,0.60939,0.78026,0.75833,0.19889,0.0,423737.0,0.0237,0.19889,0.95347,0.98395,0.18931,0.43432,0.91173,1.08826,1.17979,0.82021,1.39875,0.60124,1.40522,0.59478,1.41105,0.58895,1.42524,0.57476,1.38439,0.6156,1.40983,0.59017,1.37604,0.62396,1.54178,0.45823
80.0,24.17089,45662.56882,12.68405,0.21813,0.001,423737.0,0.07722,0.21813,0.86831,0.98388,0.53247,0.7296,0.79078,0.2165,0.0,423737.0,0.02471,0.2165,0.84329,0.98746,0.61726,0.78523,0.78318,0.19637,0.0,423737.0,0.02448,0.19637,0.95273,0.98363,0.19233,0.43771,0.90606,1.09394,1.18353,0.81647,1.4097,0.5903,1.4101,0.5899,1.41175,0.58825,1.42951,0.57048,1.38764,0.61236,1.41122,0.5888,1.37908,0.62093,1.54374,0.45625
81.0,24.07148,45645.24131,12.67923,0.21555,0.001,423737.0,0.07691,0.21555,0.87049,0.98402,0.52365,0.72355,0.76638,0.23029,0.0,423737.0,0.02395,0.23028,0.84254,0.98793,0.62019,0.78724,0.77226,0.20984,0.0,423737.0,0.02413,0.20984,0.94977,0.98345,0.20436,0.45088,0.90685,1.09315,1.18376,0.81624,1.41929,0.58071,1.41563,0.58437,1.43178,0.56821,1.432,0.568,1.38922,0.61078,1.41455,0.58546,1.38372,0.61629,1.5496,0.45041
82.0,24.33351,45633.80312,12.67606,0.2135,0.001,423737.0,0.07774,0.2135,0.86909,0.98445,0.52934,0.72741,0.78032,0.21766,0.0,423737.0,0.02438,0.21766,0.84556,0.98776,0.60831,0.77952,0.78993,0.19725,0.0,423737.0,0.02468,0.19725,0.95069,0.98358,0.20062,0.44681,0.90346,1.09654,1.18454,0.81546,1.42372,0.57628,1.42312,0.57689,1.43913,0.56087,1.4318,0.5682,1.39107,0.60894,1.41464,0.58536,1.38483,0.61519,1.55544,0.44457
83.0,24.52488,45626.42294,12.67401,0.2095,0.001,423737.0,0.07835,0.2095,0.87118,0.98473,0.52085,0.72167,0.78451,0.21493,0.0,423737.0,0.02452,0.21493,0.85063,0.9875,0.58834,0.76681,0.77176,0.19563,0.0,423737.0,0.02412,0.19563,0.9536,0.98352,0.18878,0.43328,0.90346,1.09652,1.18989,0.81011,1.42983,0.57018,1.42441,0.5756,1.44082,0.55918,1.43583,0.56417,1.39712,0.60288,1.41664,0.58335,1.3884,0.6116,1.55767,0.44233
84.0,24.76703,45624.09497,12.67336,0.20992,0.001,423737.0,0.07913,0.20992,0.8717,0.98465,0.51878,0.72022,0.76883,0.20643,0.0,423737.0,0.02403,0.20643,0.85025,0.98821,0.58982,0.76774,0.80218,0.18603,0.0,423737.0,0.02507,0.18604,0.95245,0.98437,0.19345,0.43826,0.90119,1.0988,1.19237,0.80763,1.43806,0.56194,1.43565,0.56436,1.44078,0.55923,1.44467,0.55533,1.40524,0.59476,1.4233,0.5767,1.39296,0.60704,1.56091,0.43909
85.0,24.22881,45609.26658,12.66924,0.20476,0.001,423737.0,0.07741,0.20476,0.87267,0.98504,0.51484,0.71745,0.7831,0.23046,0.0,423737.0,0.02447,0.23046,0.84518,0.98829,0.60982,0.78042,0.7694,0.21024,0.0,423737.0,0.02404,0.21024,0.95118,0.98464,0.19862,0.44433,0.89314,1.10686,1.19438,0.80562,1.44666,0.55334,1.43703,0.56295,1.44883,0.55118,1.44719,0.55281,1.40954,0.59045,1.42256,0.57745,1.3961,0.60392,1.56615,0.43386
86.0,23.62332,45580.90817,12.66136,0.20667,0.001,423737.0,0.07548,0.20667,0.87147,0.98483,0.5197,0.72084,0.76279,0.22235,0.0,423737.0,0.02384,0.22236,0.84191,0.98642,0.62266,0.78852,0.76384,0.19914,0.0,423737.0,0.02387,0.19914,0.95198,0.98324,0.19538,0.44124,0.8941,1.10589,1.19192,0.80808,1.4556,0.5444,1.44698,0.55303,1.4545,0.5455,1.4583,0.5417,1.41316,0.58684,1.42868,0.57132,1.4012,0.59881,1.57357,0.42644
87.0,23.27692,45545.13118,12.65143,0.20609,0.001,423737.0,0.07437,0.20609,0.87083,0.9848,0.52227,0.72265,0.7648,0.21652,0.0,423737.0,0.0239,0.21652,0.84593,0.98827,0.60683,0.77852,0.77015,0.19538,0.0,423737.0,0.02407,0.19538,0.94992,0.98424,0.20375,0.45023,0.90104,1.09895,1.19537,0.80464,1.46246,0.53754,1.45261,0.54739,1.45936,0.54064,1.46153,0.53847,1.4194,0.5806,1.43261,0.56739,1.40482,0.59519,1.57694,0.42306
88.0,23.57408,45516.01563,12.64334,0.20331,0.001,423737.0,0.07532,0.20331,0.87263,0.98517,0.515,0.71753,0.77664,0.20456,0.0,423737.0,0.02427,0.20456,0.84565,0.9884,0.60796,0.77934,0.76954,0.18236,0.0,423737.0,0.02405,0.18236,0.95359,0.98451,0.18881,0.4336,0.89984,1.10015,1.19522,0.80479,1.46816,0.53183,1.46046,0.53954,1.46415,0.53585,1.46718,0.53283,1.42071,0.57929,1.43186,0.56814,1.40923,0.59076,1.58514,0.41486
89.0,23.93348,45494.6505,12.6374,0.20341,0.001,423737.0,0.07647,0.20341,0.87341,0.98518,0.51186,0.7153,0.76196,0.21474,0.0,423737.0,0.02381,0.21474,0.84628,0.98819,0.60545,0.77784,0.77146,0.19055,0.0,423737.0,0.02411,0.19054,0.95404,0.98414,0.18697,0.4309,0.89546,1.10452,1.1928,0.8072,1.46928,0.53072,1.47062,0.52937,1.47316,0.52684,1.46868,0.53133,1.42798,0.57202,1.43795,0.56204,1.41141,0.58859,1.58611,0.41389
90.0,23.59655,45466.16085,12.62949,0.20152,0.001,423737.0,0.07539,0.20152,0.87528,0.98559,0.5043,0.71007,0.78122,0.21804,0.0,423737.0,0.02441,0.21804,0.84807,0.98854,0.59842,0.77311,0.76114,0.19729,0.0,423737.0,0.02378,0.19729,0.95389,0.98445,0.18759,0.43237,0.89502,1.10498,1.20087,0.79914,1.48141,0.51859,1.47815,0.52185,1.48092,0.51908,1.48063,0.51937,1.43316,0.56683,1.43752,0.56248,1.41501,0.58498,1.59377,0.40624
