Unnamed: 0,epoch,train_epoch_time,train_eta,train_eta_hours,train_loss,train_lr,train_params,train_iter_time,train_mae,train_r2,train_spearmanr,train_mse,train_rmse,val_epoch_time,val_loss,val_lr,val_params,val_iter_time,val_mae,val_r2,val_spearmanr,val_mse,val_rmse,test_epoch_time,test_loss,test_lr,test_params,test_iter_time,test_mae,test_r2,test_spearmanr,test_mse,test_rmse,mpnn_param_layer_1,global_attention_param_layer_1,mpnn_param_layer_2,global_attention_param_layer_2,mpnn_param_layer_3,global_attention_param_layer_3,mpnn_param_layer_4,global_attention_param_layer_4,mpnn_param_layer_5,global_attention_param_layer_5,mpnn_param_layer_6,global_attention_param_layer_6,mpnn_param_layer_7,global_attention_param_layer_7,mpnn_param_layer_8,global_attention_param_layer_8,mpnn_param_layer_9,global_attention_param_layer_9,mpnn_param_layer_10,global_attention_param_layer_10
1097,1097,14.12228,13169.45982,3.65818,0.03609832,0.00044213,423737,0.04512,0.0361,0.99865,0.99945,0.00545,0.0738,0.59538,0.09123598,0.0,423737,0.01861,0.09124,0.96565,0.99736,0.13528,0.3678,0.59249,0.0821943,0.0,423737,0.01852,0.08219,0.98858,0.99633,0.04648,0.21559,0.8311,1.1689,2.0389,-0.0389,2.1843,-0.1843,1.8889,0.1111,2.1426,-0.1427,2.3499,-0.3498,2.021,-0.021,1.0434,0.9566,1.1624,0.8376,2.1263,-0.1262
1098,1098,14.12578,13154.47052,3.65402,0.03667959,0.00044133,423737,0.04513,0.03668,0.99932,0.9996,0.00277,0.05261,0.64042,0.09552552,0.0,423737,0.02001,0.09553,0.93798,0.9972,0.24429,0.49425,0.63261,0.07939258,0.0,423737,0.01977,0.07939,0.98847,0.99647,0.04691,0.21659,0.8311,1.1689,2.0365,-0.0366,2.1802,-0.1802,1.8852,0.1148,2.1441,-0.1442,2.3468,-0.3467,2.0226,-0.0226,1.0487,0.9513,1.1591,0.8409,2.1285,-0.1285
1099,1099,14.12235,13139.47997,3.64986,0.03575378,0.00044053,423737,0.04512,0.03575,0.99921,0.99963,0.00321,0.05662,0.59446,0.10323687,0.0,423737,0.01858,0.10324,0.88926,0.99713,0.43617,0.66043,0.59765,0.07980051,0.0,423737,0.01868,0.0798,0.99122,0.99647,0.03574,0.18905,0.8276,1.1724,2.0407,-0.0407,2.1841,-0.1841,1.8808,0.1192,2.1417,-0.1418,2.3406,-0.3405,2.0328,-0.0328,1.0458,0.9542,1.1521,0.8479,2.1284,-0.1283
1100,1100,14.15027,13124.5138,3.6457,0.03766699,0.00043973,423737,0.04521,0.03767,0.99889,0.99961,0.00447,0.06687,0.60457,0.11278095,0.0,423737,0.01889,0.11278,0.86833,0.99607,0.51862,0.72016,0.59272,0.08368216,0.0,423737,0.01852,0.08368,0.99161,0.99643,0.03412,0.18472,0.8267,1.1733,2.0441,-0.0441,2.1869,-0.187,1.8788,0.1212,2.1445,-0.1445,2.3398,-0.3397,2.0293,-0.0293,1.0509,0.9491,1.1513,0.8487,2.1279,-0.1279
1101,1101,14.13415,13109.53597,3.64154,0.03685213,0.00043893,423737,0.04516,0.03685,0.99909,0.99958,0.00366,0.06053,0.59617,0.10335037,0.0,423737,0.01863,0.10335,0.86912,0.99599,0.51552,0.718,0.59396,0.0796276,0.0,423737,0.01856,0.07963,0.98969,0.99657,0.04193,0.20476,0.8288,1.1713,2.0358,-0.0358,2.1857,-0.1857,1.871,0.129,2.1371,-0.1371,2.3405,-0.3404,2.03,-0.03,1.0463,0.9537,1.1546,0.8453,2.1285,-0.1285
1102,1102,14.12584,13094.55292,3.63738,0.03494855,0.00043813,423737,0.04513,0.03495,0.99928,0.99966,0.00292,0.05404,0.6015,0.10201336,0.0,423737,0.0188,0.10201,0.90312,0.99721,0.38158,0.61772,0.59268,0.08150948,0.0,423737,0.01852,0.08151,0.98952,0.99652,0.04264,0.20649,0.8262,1.1739,2.0357,-0.0357,2.1862,-0.1862,1.8695,0.1305,2.1365,-0.1366,2.3421,-0.3421,2.0282,-0.0282,1.0527,0.9473,1.1511,0.8488,2.1301,-0.13
1103,1103,14.79728,13080.11636,3.63337,0.03550002,0.00043733,423737,0.04728,0.0355,0.99933,0.99964,0.00273,0.05223,0.62377,0.10724654,0.0,423737,0.01949,0.10725,0.86732,0.99575,0.52258,0.7229,0.60321,0.08233849,0.0,423737,0.01885,0.08234,0.98949,0.99663,0.04274,0.20674,0.8235,1.1765,2.0313,-0.0313,2.187,-0.187,1.8704,0.1296,2.1285,-0.1286,2.3433,-0.3432,2.0267,-0.0267,1.0486,0.9514,1.1567,0.8433,2.1301,-0.1301
1104,1104,15.03381,13065.87072,3.62941,0.03620542,0.00043653,423737,0.04803,0.03621,0.99932,0.99962,0.00277,0.05262,0.6227,0.10992571,0.0,423737,0.01946,0.10993,0.86757,0.99563,0.52163,0.72224,0.64896,0.08429853,0.0,423737,0.02028,0.0843,0.98956,0.99645,0.04247,0.20607,0.825,1.175,2.0327,-0.0328,2.1871,-0.1871,1.8807,0.1193,2.1347,-0.1348,2.3393,-0.3393,2.021,-0.021,1.0488,0.9512,1.1564,0.8436,2.1307,-0.1306
1105,1105,15.3206,13051.85548,3.62552,0.036486,0.00043574,423737,0.04895,0.03649,0.99925,0.99963,0.00302,0.05495,0.69919,0.10326064,0.0,423737,0.02185,0.10326,0.86858,0.996,0.51764,0.71947,0.66661,0.07774888,0.0,423737,0.02083,0.07775,0.98998,0.99658,0.04077,0.20191,0.8287,1.1713,2.0302,-0.0302,2.1811,-0.1811,1.8829,0.1172,2.1307,-0.1308,2.3425,-0.3424,2.0272,-0.0272,1.0503,0.9497,1.156,0.844,2.1287,-0.1287
1106,1106,15.18979,13037.73236,3.62159,0.03638148,0.00043494,423737,0.04853,0.03638,0.99914,0.99957,0.00348,0.05902,0.61382,0.10662286,0.0,423737,0.01918,0.10662,0.86845,0.99594,0.51814,0.71982,0.61862,0.07736611,0.0,423737,0.01933,0.07737,0.99161,0.99667,0.03415,0.1848,0.8299,1.1702,2.0338,-0.0338,2.178,-0.178,1.8825,0.1175,2.1399,-0.14,2.3358,-0.3358,2.024,-0.024,1.0526,0.9474,1.1529,0.8471,2.1301,-0.1301
1107,1107,14.15085,13022.7709,3.61744,0.03570271,0.00043414,423737,0.04521,0.0357,0.99914,0.99966,0.00347,0.05893,0.59627,0.09168329,0.0,423737,0.01863,0.09168,0.96055,0.99724,0.1554,0.39421,0.59327,0.08239069,0.0,423737,0.01854,0.08239,0.98851,0.99631,0.04674,0.21619,0.8343,1.1658,2.04,-0.04,2.1826,-0.1826,1.88,0.12,2.1396,-0.1396,2.3491,-0.349,2.0247,-0.0247,1.0502,0.9499,1.1559,0.8441,2.1302,-0.1301
1108,1108,14.14646,13007.80738,3.61328,0.03547378,0.00043334,423737,0.0452,0.03547,0.99931,0.99965,0.00279,0.05283,0.60856,0.11277074,0.0,423737,0.01902,0.11277,0.96,0.99726,0.15757,0.39695,0.59748,0.10352723,0.0,423737,0.01867,0.10353,0.98776,0.99646,0.04981,0.22318,0.8279,1.1721,2.0462,-0.0462,2.1815,-0.1815,1.8734,0.1266,2.1447,-0.1447,2.3407,-0.3406,2.018,-0.018,1.0483,0.9517,1.1548,0.8452,2.1332,-0.1331
1109,1109,14.13481,12992.836,3.60912,0.03682728,0.00043254,423737,0.04516,0.03683,0.99928,0.99962,0.00291,0.05393,0.60002,0.09445668,0.0,423737,0.01875,0.09446,0.96554,0.99745,0.13573,0.36841,0.594,0.08194157,0.0,423737,0.01856,0.08194,0.99076,0.99639,0.03759,0.19389,0.8306,1.1694,2.0423,-0.0424,2.1794,-0.1794,1.8694,0.1306,2.141,-0.1411,2.3427,-0.3426,2.0184,-0.0184,1.053,0.947,1.1529,0.8471,2.1337,-0.1337
1110,1110,14.13574,12977.86686,3.60496,0.03641065,0.00043174,423737,0.04516,0.03641,0.99924,0.99963,0.00306,0.05528,0.60591,0.10356309,0.0,423737,0.01893,0.10356,0.95944,0.99724,0.15974,0.39967,0.6087,0.09097942,0.0,423737,0.01902,0.09098,0.99095,0.99649,0.03682,0.19187,0.8309,1.1691,2.0361,-0.0361,2.1803,-0.1803,1.8714,0.1286,2.1465,-0.1466,2.3367,-0.3366,2.0152,-0.0152,1.0521,0.948,1.1521,0.8478,2.1323,-0.1322
1111,1111,14.12516,12962.89077,3.6008,0.03558742,0.00043095,423737,0.04513,0.03559,0.99894,0.99967,0.0043,0.06557,0.5959,0.09032233,0.0,423737,0.01862,0.09032,0.9642,0.99728,0.14101,0.37551,0.59306,0.07977201,0.0,423737,0.01853,0.07977,0.98984,0.99652,0.04132,0.20328,0.8259,1.1741,2.0329,-0.0329,2.1885,-0.1885,1.8822,0.1178,2.1465,-0.1466,2.3378,-0.3377,2.0221,-0.0221,1.0539,0.9461,1.1515,0.8485,2.134,-0.134
1112,1112,14.09869,12947.89511,3.59664,0.03648777,0.00043015,423737,0.04504,0.03649,0.99927,0.99963,0.00294,0.05421,0.60113,0.09178741,0.0,423737,0.01879,0.09179,0.96018,0.99739,0.15686,0.39605,0.62124,0.07850395,0.0,423737,0.01941,0.0785,0.992,0.99662,0.03253,0.18036,0.8273,1.1727,2.0374,-0.0374,2.1744,-0.1744,1.8771,0.1229,2.15,-0.15,2.3304,-0.3304,2.0192,-0.0192,1.0574,0.9426,1.1531,0.8468,2.1343,-0.1343
1113,1113,14.08455,12932.88982,3.59247,0.03390678,0.00042935,423737,0.045,0.03391,0.99944,0.99968,0.00226,0.04759,0.59325,0.09130189,0.0,423737,0.01854,0.0913,0.95963,0.99727,0.15903,0.39878,0.59142,0.07893873,0.0,423737,0.01848,0.07894,0.99,0.99644,0.0407,0.20174,0.8266,1.1734,2.0387,-0.0387,2.1823,-0.1824,1.8794,0.1206,2.1533,-0.1534,2.3293,-0.3293,2.028,-0.028,1.0502,0.9499,1.1512,0.8488,2.134,-0.1339
1114,1114,14.16643,12917.95118,3.58832,0.03578411,0.00042855,423737,0.04526,0.03578,0.99927,0.99964,0.00294,0.05424,0.59506,0.09624436,0.0,423737,0.0186,0.09624,0.92888,0.99715,0.28014,0.52928,0.59347,0.08210543,0.0,423737,0.01855,0.08211,0.98805,0.99623,0.0486,0.22046,0.825,1.175,2.0349,-0.0349,2.1893,-0.1894,1.8684,0.1317,2.1534,-0.1535,2.3319,-0.3319,2.028,-0.028,1.0527,0.9473,1.1514,0.8486,2.1327,-0.1327
1115,1115,14.04508,12902.91779,3.58414,0.03565427,0.00042776,423737,0.04487,0.03565,0.99794,0.99966,0.00835,0.09136,0.60676,0.15887455,0.0,423737,0.01896,0.15887,0.9482,0.99727,0.20401,0.45167,0.59647,0.14271899,0.0,423737,0.01864,0.14272,0.98758,0.99642,0.05052,0.22478,0.824,1.1761,2.0311,-0.0311,2.1901,-0.1902,1.867,0.133,2.1485,-0.1485,2.3254,-0.3253,2.0247,-0.0247,1.0513,0.9487,1.1512,0.8487,2.1323,-0.1323
1116,1116,14.06706,12887.90355,3.57997,0.03574059,0.00042696,423737,0.04494,0.03574,0.99911,0.99964,0.0036,0.06,0.60729,0.0991098,0.0,423737,0.01898,0.09911,0.95409,0.99727,0.18085,0.42526,0.5904,0.08678771,0.0,423737,0.01845,0.08679,0.98941,0.99656,0.04307,0.20754,0.8243,1.1757,2.0348,-0.0348,2.1838,-0.1838,1.8618,0.1382,2.1514,-0.1514,2.3269,-0.3269,2.0277,-0.0277,1.0474,0.9526,1.1492,0.8507,2.1336,-0.1336
1117,1117,14.04247,12872.8716,3.5758,0.03656128,0.00042616,423737,0.04486,0.03656,0.99913,0.99965,0.00351,0.05927,0.59247,0.0930527,0.0,423737,0.01851,0.09305,0.94065,0.99736,0.23375,0.48348,0.58882,0.07191508,0.0,423737,0.0184,0.07192,0.99269,0.99665,0.02975,0.17249,0.8196,1.1804,2.0307,-0.0307,2.1776,-0.1776,1.8524,0.1476,2.1511,-0.1511,2.3253,-0.3252,2.0271,-0.0271,1.0523,0.9477,1.1582,0.8418,2.1346,-0.1346
1118,1118,14.00129,12857.80901,3.57161,0.03641948,0.00042537,423737,0.04473,0.03642,0.9993,0.99963,0.00285,0.05338,0.5836,0.09628302,0.0,423737,0.01824,0.09628,0.91025,0.99713,0.35352,0.59457,0.60074,0.07732723,0.0,423737,0.01877,0.07733,0.99097,0.99622,0.03676,0.19172,0.8192,1.1809,2.0357,-0.0357,2.1802,-0.1802,1.8543,0.1457,2.1577,-0.1577,2.333,-0.333,2.0249,-0.0249,1.053,0.947,1.1523,0.8477,2.1361,-0.1361
1119,1119,13.92563,12842.68885,3.56741,0.03591625,0.00042457,423737,0.04449,0.03592,0.99912,0.99964,0.00357,0.05973,0.58544,0.10306287,0.0,423737,0.0183,0.10306,0.88164,0.99674,0.46621,0.68279,0.58402,0.07762621,0.0,423737,0.01825,0.07763,0.99134,0.9964,0.03522,0.18767,0.8231,1.1769,2.0399,-0.0399,2.1874,-0.1874,1.8681,0.1319,2.1609,-0.1609,2.3337,-0.3336,2.0248,-0.0248,1.0498,0.9502,1.1539,0.8461,2.1344,-0.1344
1120,1120,14.03286,12827.65492,3.56324,0.03524878,0.00042377,423737,0.04483,0.03525,0.99822,0.99967,0.00719,0.08477,0.58624,0.10931863,0.0,423737,0.01832,0.10932,0.88597,0.99711,0.44914,0.67018,0.58536,0.08465628,0.0,423737,0.01829,0.08466,0.99143,0.99651,0.03486,0.18671,0.8252,1.1748,2.0392,-0.0392,2.1916,-0.1916,1.864,0.136,2.1544,-0.1545,2.3274,-0.3274,2.0197,-0.0197,1.051,0.949,1.1572,0.8428,2.1349,-0.1349
1121,1121,13.95648,12812.56299,3.55905,0.03727531,0.00042298,423737,0.04459,0.03728,0.99443,0.99906,0.02253,0.1501,0.58592,0.10646719,0.0,423737,0.01831,0.10647,0.86814,0.99595,0.51936,0.72067,0.58302,0.08480044,0.0,423737,0.01822,0.0848,0.98877,0.99648,0.04568,0.21373,0.8239,1.1762,2.0427,-0.0428,2.1942,-0.1943,1.8682,0.1318,2.1457,-0.1457,2.3287,-0.3287,2.023,-0.023,1.0518,0.9482,1.1527,0.8473,2.1358,-0.1358
1122,1122,13.97441,12797.48709,3.55486,0.03751253,0.00042218,423737,0.04465,0.03751,0.99722,0.99963,0.01122,0.10595,0.58576,0.09864754,0.0,423737,0.0183,0.09865,0.92926,0.99748,0.27862,0.52784,0.5826,0.07845927,0.0,423737,0.01821,0.07846,0.99161,0.99654,0.03414,0.18478,0.8186,1.1814,2.0402,-0.0402,2.196,-0.196,1.8803,0.1197,2.1551,-0.1551,2.3346,-0.3345,2.0148,-0.0148,1.0548,0.9453,1.1571,0.8428,2.1333,-0.1333
1123,1123,13.95453,12782.39765,3.55067,0.03441061,0.00042138,423737,0.04458,0.03441,0.99939,0.99968,0.00245,0.04952,0.58661,0.10172134,0.0,423737,0.01833,0.10172,0.93788,0.99757,0.24466,0.49463,0.59821,0.08649581,0.0,423737,0.01869,0.0865,0.99019,0.99666,0.03991,0.19977,0.8239,1.1761,2.0436,-0.0436,2.1899,-0.1899,1.8751,0.1249,2.1519,-0.1519,2.3301,-0.3301,2.0157,-0.0157,1.0492,0.9508,1.1561,0.8439,2.1341,-0.1341
1124,1124,13.97218,12767.32397,3.54648,0.03597765,0.00042059,423737,0.04464,0.03598,0.99924,0.99963,0.00309,0.05555,0.58535,0.09923625,0.0,423737,0.01829,0.09924,0.89341,0.99716,0.41985,0.64795,0.58424,0.0730827,0.0,423737,0.01826,0.07308,0.99097,0.99647,0.03672,0.19163,0.8199,1.1801,2.0428,-0.0428,2.198,-0.198,1.8751,0.1249,2.157,-0.157,2.3302,-0.3301,2.0212,-0.0212,1.0483,0.9517,1.1595,0.8404,2.1349,-0.1349
1125,1125,13.92073,12752.2123,3.54228,0.03440933,0.00041979,423737,0.04448,0.03441,0.99916,0.99955,0.00339,0.05822,0.58327,0.09524157,0.0,423737,0.01823,0.09524,0.9397,0.99745,0.2375,0.48734,0.58206,0.07610094,0.0,423737,0.01819,0.0761,0.99182,0.99661,0.03327,0.18241,0.819,1.1811,2.0371,-0.0371,2.193,-0.193,1.8816,0.1184,2.1581,-0.1582,2.3325,-0.3325,2.0223,-0.0223,1.0466,0.9534,1.1511,0.8489,2.1351,-0.1351
1126,1126,13.99646,12737.1614,3.5381,0.03488385,0.000419,423737,0.04472,0.03488,0.99937,0.99967,0.00256,0.05062,0.58784,0.09590436,0.0,423737,0.01837,0.0959,0.92591,0.9975,0.29182,0.5402,0.58417,0.07671086,0.0,423737,0.01826,0.07671,0.98979,0.99659,0.04156,0.20385,0.8191,1.1809,2.0365,-0.0365,2.2024,-0.2024,1.8803,0.1197,2.1636,-0.1637,2.3317,-0.3316,2.0224,-0.0224,1.0497,0.9503,1.1496,0.8503,2.1362,-0.1362
1127,1127,13.9285,12722.05984,3.53391,0.03490942,0.0004182,423737,0.0445,0.03491,0.99934,0.99962,0.00268,0.05176,0.58395,0.11660539,0.0,423737,0.01825,0.11661,0.86573,0.99564,0.52885,0.72722,0.59772,0.09043795,0.0,423737,0.01868,0.09044,0.98996,0.99633,0.04083,0.20207,0.812,1.1881,2.0361,-0.0362,2.2038,-0.2038,1.8776,0.1224,2.1618,-0.1618,2.34,-0.3399,2.0149,-0.0149,1.0495,0.9505,1.1517,0.8482,2.1346,-0.1346
1128,1128,13.96762,12706.99054,3.52972,0.03439269,0.00041741,423737,0.04462,0.03439,0.99938,0.99969,0.00249,0.04987,0.58549,0.10274956,0.0,423737,0.0183,0.10275,0.86986,0.99627,0.51257,0.71594,0.58276,0.07756478,0.0,423737,0.01821,0.07756,0.99177,0.99672,0.0335,0.18303,0.8243,1.1757,2.0362,-0.0362,2.2031,-0.2031,1.8789,0.1211,2.154,-0.154,2.3277,-0.3276,2.0099,-0.0099,1.0465,0.9535,1.1478,0.8522,2.1357,-0.1357
1129,1129,13.90415,12691.87433,3.52552,0.03356958,0.00041662,423737,0.04442,0.03357,0.99945,0.99969,0.00224,0.04735,0.58569,0.10123347,0.0,423737,0.0183,0.10123,0.92997,0.99748,0.27584,0.52521,0.59767,0.08070287,0.0,423737,0.01868,0.0807,0.99154,0.99662,0.0344,0.18548,0.8231,1.1769,2.0332,-0.0332,2.202,-0.202,1.8746,0.1254,2.1554,-0.1555,2.3254,-0.3254,2.0153,-0.0153,1.0506,0.9495,1.1511,0.8489,2.1375,-0.1375
1130,1130,14.02009,12676.84934,3.52135,0.0365338,0.00041582,423737,0.04479,0.03653,0.99925,0.99965,0.00305,0.05521,0.58445,0.09116124,0.0,423737,0.01826,0.09116,0.96104,0.99732,0.15345,0.39173,0.6011,0.07491328,0.0,423737,0.01878,0.07491,0.99164,0.99657,0.03402,0.18446,0.8256,1.1745,2.0329,-0.0329,2.1995,-0.1995,1.8738,0.1262,2.1586,-0.1587,2.3265,-0.3264,2.0186,-0.0186,1.0513,0.9488,1.1535,0.8464,2.1376,-0.1376
1131,1131,13.94775,12661.77065,3.51716,0.03427222,0.00041503,423737,0.04456,0.03427,0.99931,0.99968,0.00278,0.05271,0.58517,0.10021667,0.0,423737,0.01829,0.10022,0.9203,0.99719,0.31392,0.56029,0.58431,0.07621809,0.0,423737,0.01826,0.07622,0.99218,0.9965,0.03183,0.17841,0.8321,1.1679,2.0296,-0.0296,2.1966,-0.1966,1.8716,0.1284,2.1577,-0.1577,2.3232,-0.3232,2.03,-0.03,1.0493,0.9507,1.152,0.848,2.1391,-0.139
1132,1132,13.9815,12646.71978,3.51298,0.03430187,0.00041423,423737,0.04467,0.0343,0.99928,0.99967,0.0029,0.05382,0.58579,0.1000321,0.0,423737,0.01831,0.10003,0.91053,0.99751,0.3524,0.59363,0.5837,0.07316461,0.0,423737,0.01824,0.07316,0.99245,0.99655,0.03071,0.17525,0.8262,1.1738,2.0279,-0.0279,2.1834,-0.1834,1.8713,0.1287,2.1631,-0.1631,2.3254,-0.3253,2.0292,-0.0292,1.0532,0.9468,1.1605,0.8394,2.1382,-0.1382
1133,1133,13.9129,12631.61842,3.50878,0.03489828,0.00041344,423737,0.04445,0.0349,0.99935,0.99966,0.00261,0.05111,0.58455,0.10535785,0.0,423737,0.01827,0.10536,0.96208,0.99755,0.14936,0.38647,0.59055,0.0942455,0.0,423737,0.01845,0.09425,0.99061,0.9964,0.03822,0.19549,0.8262,1.1738,2.0237,-0.0238,2.1896,-0.1896,1.869,0.131,2.1603,-0.1604,2.3208,-0.3208,2.0203,-0.0203,1.0505,0.9496,1.156,0.844,2.1366,-0.1366
1134,1134,13.97987,12616.57019,3.5046,0.03382602,0.00041265,423737,0.04466,0.03383,0.9992,0.99969,0.00323,0.05687,0.59513,0.09309249,0.0,423737,0.0186,0.09309,0.96243,0.99746,0.14798,0.38468,0.58255,0.07811532,0.0,423737,0.0182,0.07812,0.99192,0.99646,0.03286,0.18128,0.832,1.168,2.0247,-0.0247,2.2037,-0.2037,1.8752,0.1248,2.1712,-0.1712,2.3281,-0.328,2.0187,-0.0187,1.0545,0.9456,1.1573,0.8427,2.1371,-0.1371
1135,1135,13.96027,12601.50893,3.50042,0.03543041,0.00041185,423737,0.0446,0.03543,0.99895,0.99967,0.00423,0.06505,0.58547,0.08882118,0.0,423737,0.0183,0.08882,0.95934,0.99748,0.16015,0.40019,0.60164,0.07368282,0.0,423737,0.0188,0.07368,0.99255,0.99659,0.0303,0.17406,0.8304,1.1696,2.0315,-0.0315,2.2028,-0.2029,1.8777,0.1223,2.1658,-0.1658,2.3364,-0.3363,2.0242,-0.0242,1.0452,0.9548,1.1548,0.8452,2.1393,-0.1393
1136,1136,13.99573,12586.47652,3.49624,0.03485701,0.00041106,423737,0.04471,0.03486,0.99909,0.99968,0.00369,0.06074,0.58659,0.08884473,0.0,423737,0.01833,0.08884,0.96456,0.99748,0.13961,0.37364,0.58497,0.07639969,0.0,423737,0.01828,0.0764,0.99159,0.99661,0.0342,0.18494,0.8287,1.1713,2.0373,-0.0373,2.2087,-0.2087,1.8801,0.1199,2.1598,-0.1599,2.3371,-0.3371,2.0201,-0.0201,1.0446,0.9554,1.1521,0.8478,2.1385,-0.1384
1137,1137,13.95778,12571.4172,3.49206,0.03501299,0.00041027,423737,0.04459,0.03501,0.99941,0.99968,0.00237,0.04866,0.59495,0.1007222,0.0,423737,0.01859,0.10072,0.95971,0.9976,0.1587,0.39838,0.59859,0.08814201,0.0,423737,0.01871,0.08814,0.99166,0.99667,0.03391,0.18416,0.8326,1.1674,2.0347,-0.0347,2.1905,-0.1906,1.874,0.126,2.1601,-0.1601,2.3432,-0.3431,2.0145,-0.0145,1.0507,0.9493,1.1596,0.8404,2.1402,-0.1402
1138,1138,14.01051,12556.39966,3.48789,0.03615131,0.00040948,423737,0.04476,0.03615,0.99905,0.99965,0.00385,0.06203,0.58642,0.09898709,0.0,423737,0.01833,0.09899,0.96227,0.99763,0.1486,0.38549,0.58424,0.08849281,0.0,423737,0.01826,0.08849,0.99138,0.99666,0.03508,0.18729,0.8335,1.1666,2.0358,-0.0358,2.1968,-0.1968,1.8719,0.1281,2.1564,-0.1564,2.3421,-0.3421,2.0054,-0.0054,1.045,0.955,1.1561,0.8439,2.1384,-0.1383
1139,1139,13.94623,12541.3354,3.4837,0.03607714,0.00040868,423737,0.04456,0.03608,0.99934,0.99965,0.00267,0.05165,0.58515,0.0895814,0.0,423737,0.01829,0.08958,0.96265,0.9972,0.14711,0.38355,0.58337,0.07504564,0.0,423737,0.01823,0.07505,0.99227,0.99662,0.03145,0.17733,0.8271,1.1729,2.0381,-0.0381,2.1979,-0.198,1.879,0.121,2.16,-0.1601,2.3454,-0.3453,2.0099,-0.0099,1.0448,0.9552,1.1518,0.8482,2.1389,-0.1389
1140,1140,13.99685,12526.31121,3.47953,0.03306091,0.00040789,423737,0.04472,0.03306,0.9992,0.9997,0.00323,0.05684,0.58696,0.08881965,0.0,423737,0.01834,0.08882,0.95662,0.99731,0.17085,0.41333,0.59995,0.07548638,0.0,423737,0.01875,0.07549,0.99028,0.99662,0.03956,0.19889,0.83,1.17,2.0316,-0.0316,2.1925,-0.1925,1.8635,0.1365,2.145,-0.145,2.345,-0.345,2.0097,-0.0097,1.0492,0.9508,1.1482,0.8517,2.1385,-0.1385
1141,1141,13.93128,12511.23956,3.47534,0.03442876,0.0004071,423737,0.04451,0.03443,0.9993,0.99967,0.00284,0.05334,0.58493,0.08984837,0.0,423737,0.01828,0.08985,0.96034,0.99741,0.15621,0.39523,0.58303,0.07375779,0.0,423737,0.01822,0.07376,0.99084,0.99651,0.03726,0.19302,0.8191,1.1809,2.027,-0.027,2.1873,-0.1873,1.8707,0.1293,2.1489,-0.149,2.3479,-0.3479,2.0041,-0.0041,1.0501,0.9499,1.1498,0.8501,2.1387,-0.1387
1142,1142,14.02859,12496.24287,3.47118,0.03371871,0.00040631,423737,0.04482,0.03372,0.9993,0.99957,0.00285,0.05335,0.58669,0.08933098,0.0,423737,0.01833,0.08933,0.96332,0.99731,0.14448,0.38011,0.59777,0.07385459,0.0,423737,0.01868,0.07385,0.99216,0.99661,0.03189,0.17857,0.8284,1.1716,2.0319,-0.0319,2.1936,-0.1937,1.8705,0.1295,2.1411,-0.1411,2.3538,-0.3537,2.0056,-0.0056,1.0483,0.9517,1.1527,0.8473,2.138,-0.138
1143,1143,13.93785,12481.17996,3.46699,0.03551047,0.00040552,423737,0.04453,0.03551,0.99899,0.99956,0.00407,0.06383,0.58367,0.10955831,0.0,423737,0.01824,0.10956,0.88729,0.99726,0.44394,0.66629,0.5816,0.08670054,0.0,423737,0.01818,0.0867,0.9896,0.99668,0.04232,0.20572,0.8302,1.1699,2.031,-0.031,2.2039,-0.2039,1.8762,0.1238,2.1501,-0.1501,2.3591,-0.3591,2.0105,-0.0105,1.0502,0.9498,1.1536,0.8464,2.1378,-0.1378
1144,1144,13.9801,12466.15057,3.46282,0.03384128,0.00040473,423737,0.04466,0.03384,0.99941,0.9997,0.00241,0.04905,0.59569,0.0972746,0.0,423737,0.01862,0.09727,0.93725,0.99751,0.24716,0.49715,0.58532,0.07954359,0.0,423737,0.01829,0.07954,0.99111,0.99657,0.03619,0.19022,0.8258,1.1742,2.0259,-0.0259,2.1961,-0.1961,1.8723,0.1277,2.146,-0.1461,2.3523,-0.3523,2.0032,-0.0032,1.0517,0.9483,1.1538,0.8462,2.1392,-0.1392
1145,1145,13.95876,12451.10711,3.45864,0.03529535,0.00040394,423737,0.0446,0.0353,0.99924,0.99963,0.00307,0.05537,0.58367,0.11369392,0.0,423737,0.01824,0.11369,0.89625,0.99733,0.40863,0.63924,0.59637,0.08721803,0.0,423737,0.01864,0.08722,0.99114,0.9966,0.03604,0.18985,0.8272,1.1729,2.0298,-0.0298,2.2021,-0.2022,1.881,0.119,2.1472,-0.1473,2.3546,-0.3546,1.9994,0.00059845,1.0442,0.9558,1.1495,0.8504,2.1393,-0.1392
1146,1146,13.96961,12436.07361,3.45446,0.03415086,0.00040315,423737,0.04463,0.03415,0.99928,0.99969,0.0029,0.05384,0.59663,0.09147501,0.0,423737,0.01864,0.09148,0.95583,0.99722,0.17397,0.4171,0.5837,0.07478732,0.0,423737,0.01824,0.07479,0.99014,0.99646,0.04013,0.20032,0.8276,1.1724,2.0288,-0.0288,2.2053,-0.2053,1.8829,0.1171,2.1471,-0.1472,2.3461,-0.3461,2.0065,-0.0065,1.0415,0.9585,1.1536,0.8464,2.139,-0.1389
